designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 6639130381964928,6639130381964928,41.99649591575698,6.30569553993437,7.403286418596118,55.74785362487054,6.11952336264015,1.0039134,15.947735,2.4726725,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3507.2883,4.905,-0.3526,134.5462,0.6845,0.4533,0.2783
Gaia DR3 6642154038939008,6642154038939008,42.148228016267,6.325554822001413,5.121958243176508,-20.18539117960469,-46.693444507488216,1.0001445,16.307692,2.274003,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3637.879,4.8827,-0.445,193.92,0.6551,0.4448,0.2617
Gaia DR3 6647956540021760,6647956540021760,42.17545612702015,6.4654780248264645,8.387551467758357,79.75200079980334,-81.45726451253428,1.0936629,20.608425,1.3304653,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 7284264691456,7284264691456,45.06227669197522,0.21600441945474147,6.227192127697987,28.981163926528097,49.350705947102014,1.1859587,14.068443,1.6956253,1.7201954,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 34359738969600,34359738969600,44.936076420970124,0.5142294347052545,5.186104185923936,19.832342987932087,-33.426149225170526,1.0626518,20.318384,2.0691185,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 44362718023680,44362718023680,45.50555167169209,0.4959017913864641,9.547124803465746,24.173422200681365,-24.501086036909705,1.0820506,15.159739,2.6319542,-21.838797,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 88652419990400,88652419990400,44.54659275248809,0.5121089544565265,5.956673540199046,13.922230934387375,-58.63733534233971,0.9457499,19.065296,3.167673,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 116479515230592,116479515230592,45.173045163599184,0.8755510365824041,5.685711661954639,21.66478680053028,-16.920267228451433,1.1893536,20.433575,2.4645214,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 167572445689088,167572445689088,45.71914219798092,0.9519901108081141,7.271466717424177,46.12600764464248,-39.558719016316104,0.9639237,20.390505,1.9726334,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 172520246809472,172520246809472,45.66686118453858,1.0632001833455529,5.779194270031542,-3.0717060010932977,-21.114083857157947,1.0659945,19.382706,3.3252182,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 182248347919616,182248347919616,45.94690274531755,1.0692681076141402,7.568352788813988,-18.95770126053182,-33.390065798011356,1.0606687,14.860277,2.2952776,-15.93428,VARIABLE,0,true,true,false,true,false,true,true,3604.8337,4.6062,-0.5018,134.6873,0.5974,0.4041,0.241
Gaia DR3 205372451355136,205372451355136,46.17262294259347,1.3373307437868298,5.4482719579783385,-11.674328213660598,-57.05412878784784,1.0944182,19.340267,3.2305794,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 211552909408128,211552909408128,45.357826575898216,0.9513157651092452,6.183353951235576,51.72393311156485,-22.796383238806648,11.300269,12.041374,1.08391,32.42844,VARIABLE,0,true,true,true,true,false,true,true,5040.196,4.5071,-0.3089,170.5913,0.1356,0.1088,0.058
Gaia DR3 255709468513920,255709468513920,45.91261574351641,1.4039870019524443,10.980804936240748,103.08393453048507,41.98755308984809,1.1345,15.628307,2.9834547,88.30541,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 393728242474624,393728242474624,44.295441349192714,1.3678117169292174,6.757995368074828,-14.030940900909727,-59.21234077430858,1.0990266,19.80837,2.969717,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 454514914751488,454514914751488,44.857642696732825,1.6511254833884474,6.556286196093361,-28.689380368989994,-18.414074557648913,6.8032336,7.433595,1.3269763,-2.1593115,NOT_AVAILABLE,3,false,false,false,false,false,true,true,4640.303,2.7416,0.2131,172.3884,0.2279,0.1754,0.091
Gaia DR3 594599568167552,594599568167552,46.34790554492768,1.6353693937702984,10.491703175442018,44.048527237771225,-53.99990757405283,0.9749684,17.316568,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 698400337697280,698400337697280,46.46556950788622,2.2330947103233494,5.455656386927661,-29.17763428357766,8.118778610567823,1.0282016,16.68175,2.3774796,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3573.397,4.9282,-0.5407,182.954,0.7333,0.4926,0.2932
Gaia DR3 721249563789056,721249563789056,47.282630367719314,2.229807134960833,6.3826948242326935,31.05852858721021,23.836804497225675,1.0053948,17.724798,3.4221,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,3132.1218,4.9362,0.1411,157.6023,1.0879,0.6516,0.4703
Gaia DR3 724479379204608,724479379204608,47.079441087870144,2.1023089761654963,5.358057735860742,-2.700689729835192,-4.0942078697932995,1.5944111,14.481544,2.038618,44.62659,VARIABLE,0,true,true,false,true,false,true,true,4059.438,4.6517,0.3172,176.063,0.8309,0.5849,0.3284
Gaia DR3 769456276704128,769456276704128,47.51489911594037,2.572769511017299,53.084367738704444,180.20093187991495,-320.7204528643748,1.2674514,14.59925,3.4934063,-51.70547,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 819170522450944,819170522450944,47.25511952256026,2.590893470240412,6.56109085681567,66.00244135393194,-2.2850812212117444,1.1184785,13.492496,1.5755873,29.026846,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4354.31,4.666,-0.0018,155.3841,0.4049,0.3015,0.1593
Gaia DR3 857829523692928,857829523692928,45.80348031064613,2.0599106937033294,5.886732340238926,31.916372684378903,32.107843023777754,1.0827467,17.000128,2.5155525,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3419.073,4.6989,-0.9175,175.4187,0.7007,0.4625,0.2819
Gaia DR3 910052030579712,910052030579712,46.1558830552183,2.571346662751789,5.807894920194631,-10.541249104385614,-91.64543642683881,1.6106672,19.003492,2.444128,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 1050347137820928,1050347137820928,46.79088396254946,3.137444422270887,9.155678819406432,-13.735629521068779,-8.445415663482663,1.0535939,16.495228,2.832777,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3331.964,4.9764,-0.2746,112.2873,0.8847,0.5627,0.3657
Gaia DR3 1070413225007104,1070413225007104,46.15593025181764,2.9981862616837125,6.880232427739966,-9.70788624358103,36.51776207825363,1.0530735,15.643106,2.365757,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3607.736,4.8461,-0.2975,145.0636,0.7265,0.4884,0.2925
Gaia DR3 1081094808488320,1081094808488320,45.810542648973005,3.0546083098063814,5.949742853673104,-10.033579529412481,-111.70128433590543,1.1006345,20.620022,3.394371,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 1102883177746176,1102883177746176,46.606522267942466,3.264337911080995,6.164959973563865,-14.486050574979899,-41.729567388590205,1.1571288,8.070477,0.59616756,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 1227712107314688,1227712107314688,43.1958678724688,1.9284232652848503,22.195474477475447,1400.2917654668809,-515.645437971644,1.1666596,13.919317,1.9648962,-3.1014507,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3516.2761,4.6845,-1.6077,45.0169,0.0017,0.0012,6.0E-4
Gaia DR3 1249152584299776,1249152584299776,43.409088789429624,1.9686473325601426,8.112836912339363,-38.6794168801063,-150.57618577188853,1.1231834,6.46286,1.1524453,-124.62597,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5505.401,3.05,-0.0664,121.5689,0.6393,0.5174,0.2764
Gaia DR3 1314436086893312,1314436086893312,44.86626472590108,2.417347815533174,5.772605738208653,31.383382185186225,-84.24043162345961,0.98874956,16.70876,2.7948647,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 1363742311376640,1363742311376640,43.90766308673297,2.422631365411296,5.202403957691744,36.335409076899666,1.1738546901050926,1.0612124,16.194355,2.5744028,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 1388790560656512,1388790560656512,44.42955101092059,2.7474218268814257,6.954033168124883,-18.741970712178073,-2.649408318172128,0.9435615,14.4955015,2.1023521,-2.2741618,VARIABLE,0,false,false,false,true,false,true,true,3819.4868,4.6816,-0.006,143.3229,0.5761,0.3996,0.2284
Gaia DR3 1521762748192256,1521762748192256,43.07899955714129,2.5592017003992833,5.570944846054806,27.42956322577077,-41.73205340855055,1.0306083,19.684511,3.0569115,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 1566116874847616,1566116874847616,43.416048781197766,2.5779461643317796,5.8743806714425615,-42.69267083441178,-23.54306090525856,0.8945457,17.886784,2.7842884,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3312.984,5.0704,-0.5564,165.7999,0.7132,0.456,0.2919
Gaia DR3 1612609896448384,1612609896448384,44.11459210407733,3.1302821783663473,6.4054471482521205,19.922417772274787,-77.82982806094292,0.99790615,18.407772,3.439043,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3096.3904,5.0419,-0.1615,165.4321,0.7562,0.4546,0.3236
Gaia DR3 1650366953868032,1650366953868032,43.11241994632764,3.1103733621523793,5.221596434771144,24.367229107221554,-17.07361799474062,1.0572703,18.93005,3.2817345,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,2929.1995,5.0328,0.0737,197.4148,0.0127,0.0074,0.0058
Gaia DR3 1668616269946112,1668616269946112,43.684166097993014,3.318778213746542,5.636815505699623,45.84861898865576,3.16723958015471,1.5090781,16.147,2.6278934,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 1748021625292672,1748021625292672,45.05834406102329,3.023537870303766,7.485536952211357,19.154427416775018,-11.307333342970258,1.0065733,16.725634,2.7394972,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3371.6836,4.9701,-0.3393,133.8114,0.8227,0.5291,0.3381
Gaia DR3 1772034787091712,1772034787091712,44.95023061235763,3.0213535114427796,5.002456470070649,58.647517904224664,27.52580538227314,0.97729814,18.463528,3.5510254,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 1781075693580160,1781075693580160,44.55167703686141,3.0307544047438246,6.002484147332418,62.785260913672744,-44.83615679094035,1.1339327,13.982663,1.8453312,50.06881,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 1799423794072832,1799423794072832,44.94946623440429,3.1121641553681414,5.057120628495716,2.623310566676061,-2.035526579737202,3.5990067,18.910727,2.527649,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 1872025921178368,1872025921178368,46.091337457677795,3.5010331694219436,8.549817753805982,-10.876595021993467,-78.59813204323218,1.1532987,16.023256,3.0083952,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 1913459469994496,1913459469994496,45.42944929463149,3.547180466766943,5.863973724972942,30.335797502552303,-46.852638479787416,1.1611907,8.638837,0.43991184,16.691338,NOT_AVAILABLE,0,false,false,false,false,false,true,true,7062.2793,3.914,-1.0763,173.3246,0.0117,0.0105,0.0057
Gaia DR3 2009396155187328,2009396155187328,44.74219615106332,3.453704404664364,5.544475602799118,132.34131654453972,-54.722887940376324,1.2891896,16.182957,2.7460432,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3390.1663,4.6686,-0.166,174.4123,0.8049,0.5168,0.3365
Gaia DR3 2086808645085184,2086808645085184,44.470244076642466,3.861745561814822,7.271141920863121,62.48571783827771,-17.274243544340496,1.152617,16.798286,2.980836,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3277.61,4.9192,-0.0418,136.8906,0.9447,0.5904,0.3961
Gaia DR3 2095256846061568,2095256846061568,44.14086953575674,3.8398176610030563,6.413992838032476,-4.462840244661943,-82.36521375228268,1.0018501,19.620626,0.6345844,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 2114257781612672,2114257781612672,45.14823230943105,3.7520128461118687,5.154668228384333,-40.988866297812265,-45.08444546408417,0.97351784,19.731258,2.6082287,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 2165320648155392,2165320648155392,45.11187333870341,4.110921529716354,5.056137266638899,-12.106112028426164,-24.937318483017403,2.3159158,13.090669,1.6114836,-13.598121,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4435.6562,4.4776,0.4829,192.9698,0.5301,0.3934,0.207
Gaia DR3 2299491131081600,2299491131081600,48.38072143291321,3.000181669364551,6.157065977440993,41.465343432988064,8.70001562325635,0.9894751,17.672195,2.7926388,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3269.8193,5.0385,-0.3778,161.0243,0.6079,0.3847,0.2531
Gaia DR3 2302175485784448,2302175485784448,48.214087456435905,3.0272000916907964,5.641099483093786,15.446440689826295,-14.67629095761268,1.0813541,17.544903,2.7523632,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3315.0706,4.9799,-0.3829,174.55,0.6956,0.444,0.288
Gaia DR3 2331656141277440,2331656141277440,47.70118979803012,2.907202700431588,5.246598725615335,0.697144594716401,-18.53885727916883,1.0425828,15.415879,2.233059,8.965451,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3678.2393,4.6359,-0.3565,192.5476,0.6316,0.4307,0.2531
Gaia DR3 2351477414732416,2351477414732416,47.631760352943864,3.131090617444114,5.027394709759443,-10.022372103964106,2.65934261985685,0.91716164,17.481764,2.6977139,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3324.17,4.951,-0.2042,195.0577,0.7423,0.4723,0.3092
Gaia DR3 2445661753423360,2445661753423360,48.66234949148575,3.4699914831691903,8.714260722884129,36.13428181787626,3.5122456464326595,2.5727308,11.387055,1.0588102,63.1682,NOT_AVAILABLE,2,true,true,false,false,false,true,true,5216.9224,4.6359,-0.3241,113.409,0.1678,0.1354,0.072
Gaia DR3 2451193671072896,2451193671072896,48.535585017445335,3.5889067845134766,5.93147931147581,-13.090077624831288,2.5607382364815194,1.0046424,17.17871,2.5788116,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3334.3228,4.607,-1.051,165.7019,0.7566,0.492,0.3043
Gaia DR3 2451532973306112,2451532973306112,48.64526462682473,3.6188848432242304,8.846482089921125,55.20103501617373,-53.60435244393891,0.9474121,18.642546,0.5587177,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 2539906220010880,2539906220010880,47.120854524931026,3.1478868421463795,12.17365172982642,-37.905775948193195,-88.85900913186262,0.915679,18.013882,3.7214718,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 7632157690368,7632157690368,45.034342834696204,0.23538959951604121,5.60229354383997,45.4660098305345,-6.834343096515991,1.3809834,8.068802,1.1340799,5.901028,NOT_AVAILABLE,2,true,true,false,false,false,true,true,5028.776,3.1614,-0.1016,175.6677,0.2131,0.17,0.0899
Gaia DR3 90022514620544,90022514620544,44.47393939053196,0.5705904546074978,12.112084739437083,95.65283985539753,90.65000876831164,1.4434313,17.909197,4.0347424,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 193174744709248,193174744709248,46.24866750825662,1.306446898471452,6.540223961527981,36.00640720332957,28.100715778657204,1.0441213,15.425442,2.350813,52.217773,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3563.4492,4.7444,-0.2284,152.581,0.513,0.3436,0.2097
Gaia DR3 239349937852416,239349937852416,45.36161083395379,1.308549489840579,6.540485245548884,2.088112735838348,-9.036163749949951,1.1914696,17.126543,2.8689737,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3286.713,4.9434,-0.106,155.9182,0.8252,0.5189,0.3456
Gaia DR3 268796233807488,268796233807488,45.436829344982485,1.479894153572525,6.5635230445289965,2.8882558649952044,2.2578180634166354,0.9955613,18.481524,3.0905323,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 394419732420480,394419732420480,44.36377328816286,1.4266182477659324,5.859291447662782,26.5091883538483,20.22063461165654,2.4253254,13.228665,1.5433235,34.386852,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4388.175,4.6188,0.3144,161.001,0.3114,0.2324,0.1226
Gaia DR3 394419732420608,394419732420608,44.362819483893084,1.4266439581106938,5.912726231659137,26.39074013184363,21.157676139452725,1.1852076,14.907778,2.3687286,37.198956,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3848.9534,4.6607,0.3639,163.8594,0.9719,0.6565,0.3973
Gaia DR3 521683907948288,521683907948288,44.742480345692364,1.9314819445868634,7.919546239895791,-1.7347136485663484,-16.043235533027747,0.9224702,18.292313,3.5900211,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 621228365371520,621228365371520,46.44320243069999,1.7609039732057747,6.709978279712612,-13.442012501405877,-133.5104059643555,1.0334563,15.443704,2.2767992,-145.74104,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3599.3167,4.7732,-0.3205,149.8502,0.4978,0.3363,0.2017
Gaia DR3 792369926638336,792369926638336,46.656788780625476,2.309370493549684,5.514759789913198,32.55280472416724,5.043066939709069,0.9380859,17.725609,2.8548546,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3368.457,5.0073,-0.4307,179.3362,1.0729,0.6866,0.4364
Gaia DR3 832094079714048,832094079714048,46.87886896278108,2.679899020861811,5.048465650957504,-30.139392306450777,-75.31511125678453,1.4452649,15.046273,2.4611645,8.573131,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3524.6716,4.304,-0.3778,203.2275,0.6478,0.4291,0.2676
Gaia DR3 1037977632022016,1037977632022016,46.59155374543486,2.851452080200972,6.977756973957604,-19.824659234147802,-74.03806522877248,1.2560128,13.319723,1.6989069,-30.17577,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 1169571135119360,1169571135119360,43.96431014959016,1.7683242542022042,8.210362760403358,33.80697742588367,-16.271368307993757,1.0365639,20.179108,2.236843,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 1252000147359360,1252000147359360,43.557637711117486,2.0856904835006396,7.374075112299328,14.40959834972195,-20.685822292352317,0.99093384,18.903807,3.6942062,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,2769.8318,4.9624,0.5804,166.0478,0.0438,0.0244,0.021
Gaia DR3 1302135300542720,1302135300542720,44.64542944586564,2.126818223022079,7.0412145637288885,-9.211145192120666,-45.79300685107483,1.039515,15.993267,2.5378332,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3472.3933,4.8528,-0.1775,141.6137,0.7303,0.4781,0.3002
Gaia DR3 1504716022924544,1504716022924544,42.59461202840367,2.443473561751165,7.5317123179852405,70.298922550993,-35.803038427641624,2.019694,8.504659,0.61211395,35.597664,NOT_AVAILABLE,0,false,false,false,false,false,true,true,6423.4004,3.9283,-0.615,132.3668,0.002,0.0018,9.0E-4
